station,rg,af_point,Q_Count,A Count,P count,M count,D count,IS1,IS2,IS3,X1,X2,X4,lv
ท่าเรือรัษฎา,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
ท่าเรือรัษฎา,R11,100.0,1,1,1,0,0,1,0,0,0,0,1,3
ท่าเรือรัษฎา,R12,45.67,1,15,5,1,9,9,2,3,2,2,10,3
ท่าเรือรัษฎา,R13,29.38,4,24,5,1,18,8,0,16,16,0,8,3
ท่าเรือรัษฎา,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
ท่าเรือรัษฎา,R17,56.67,4,12,5,0,7,12,0,0,0,8,4,3
ท่าเรือรัษฎา,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
ท่าเรือรัษฎา,R19,57.5,1,2,0,2,0,0,1,1,1,1,0,3
ท่าเรือสวนเจ้าฟ้า,R01,71.11,2,18,13,1,4,6,4,6,2,6,8,3
ท่าเรือสวนเจ้าฟ้า,R02,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R03,71.49,3,37,21,2,14,16,21,0,9,13,15,3
ท่าเรือสวนเจ้าฟ้า,R04,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R05,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R06,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R07,65.38,2,26,12,2,12,16,2,8,0,6,20,3
ท่าเรือสวนเจ้าฟ้า,R08,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R09,0.0,1,1,0,0,1,0,0,1,1,0,0,3
ท่าเรือสวนเจ้าฟ้า,R10,100.0,1,1,1,0,0,0,1,0,1,0,0,3
ท่าเรือสวนเจ้าฟ้า,R11,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสวนเจ้าฟ้า,R12,52.33,1,15,6,1,8,9,2,3,2,2,10,3
ท่าเรือสวนเจ้าฟ้า,R13,26.67,1,6,1,0,5,2,0,4,4,0,2,3
ท่าเรือสวนเจ้าฟ้า,R15,44.0,2,10,2,0,8,10,0,0,0,0,10,3
ท่าเรือสวนเจ้าฟ้า,R17,36.67,1,3,0,1,2,3,0,0,0,2,1,3
ท่าเรือสวนเจ้าฟ้า,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
ท่าเรือสวนเจ้าฟ้า,R19,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R01,10.0,1,2,1,0,1,0,1,0,0,1,0,3
ท่าเรือสุระกุล,R02,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R03,65.44,6,79,41,7,31,37,42,0,18,30,31,3
ท่าเรือสุระกุล,R04,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R05,45.0,1,2,0,1,1,1,1,0,0,1,1,3
ท่าเรือสุระกุล,R06,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R07,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R08,73.21,4,28,17,1,10,12,16,0,4,4,20,3
ท่าเรือสุระกุล,R09,0.0,1,1,0,0,1,0,0,1,1,0,0,3
ท่าเรือสุระกุล,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
ท่าเรือสุระกุล,R11,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าเรือสุระกุล,R12,47.67,1,15,5,1,9,9,2,3,2,2,10,3
ท่าเรือสุระกุล,R13,20.0,1,5,0,1,4,2,0,3,3,0,2,3
ท่าเรือสุระกุล,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
ท่าเรือสุระกุล,R17,23.33,1,3,0,0,3,3,0,0,0,2,1,3
ท่าเรือสุระกุล,R18,70.0,1,8,4,1,3,5,2,1,0,1,7,3
ท่าเรือสุระกุล,R19,10.0,2,4,0,0,4,0,2,2,2,2,0,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R01,74.33,4,52,37,5,10,20,16,12,8,16,24,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R02,20.28,4,22,6,4,12,6,12,0,4,2,12,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R03,77.67,15,165,102,30,33,60,105,0,45,60,60,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R05,47.67,5,27,4,5,18,22,5,0,0,5,22,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R06,88.33,1,6,5,0,1,3,3,0,1,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R07,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R08,81.43,4,28,21,0,7,12,16,0,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R09,76.9,1,29,15,9,5,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R10,73.75,1,8,4,2,2,6,2,0,1,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R11,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R12,45.67,3,45,15,3,27,27,6,9,6,6,30,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R13,7.5,1,4,0,0,4,1,0,3,3,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R15,30.0,1,5,0,0,5,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R17,52.38,3,13,3,4,6,12,1,0,0,7,6,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R18,75.0,1,8,4,2,2,5,2,1,0,1,7,3
สถานีขนส่งผู้โดยสารจังหวัดกระบี่,R19,100.0,1,1,1,0,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R01,58.29,5,48,30,7,11,16,15,12,7,16,20,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R02,0.0,3,6,3,0,3,0,3,0,3,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R03,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R05,55.21,8,45,9,14,22,37,8,0,0,8,37,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R06,88.33,1,6,5,0,1,3,3,0,1,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R07,85.0,2,14,8,1,5,8,1,5,0,3,11,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R08,75.36,2,14,8,3,3,6,8,0,2,2,10,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R09,73.46,1,26,14,5,7,20,4,2,2,7,17,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R11,51.11,1,9,1,3,5,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R12,53.5,2,29,13,1,15,17,4,6,4,4,19,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R13,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R17,50.0,2,6,2,0,4,6,0,0,0,4,2,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดตรัง,R19,100.0,1,2,2,0,0,0,1,1,1,1,0,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R01,10.0,1,2,1,0,1,0,1,0,0,1,0,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R02,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R03,48.75,4,34,17,2,15,12,22,0,10,12,12,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R05,49.44,6,33,6,6,21,27,6,0,0,6,27,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R06,60.0,2,12,6,0,6,6,6,0,2,0,10,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R07,82.69,2,26,15,8,3,16,2,8,0,6,20,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R08,72.57,5,35,20,4,11,15,20,0,5,5,25,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R09,24.48,3,31,15,7,9,22,5,4,4,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R11,67.78,1,9,2,5,2,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R12,47.85,3,35,12,5,18,23,3,6,4,4,24,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R13,21.67,1,6,1,0,5,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R17,36.67,4,12,0,4,8,12,0,0,0,8,4,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R18,54.64,3,22,6,3,13,13,6,3,0,3,19,3
สถานีขนส่งผู้โดยสารจังหวัดนครศรีธรรมราช,R19,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R01,80.83,6,66,51,10,5,24,18,18,9,21,30,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R02,0.0,2,4,2,0,2,0,2,0,2,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R03,76.77,6,71,47,4,20,29,42,0,18,27,26,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R05,48.33,4,21,3,5,13,17,4,0,0,4,17,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R06,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R07,76.67,1,3,2,0,1,1,0,2,0,1,2,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R08,90.0,4,28,24,0,4,12,16,0,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R09,65.36,1,28,9,11,8,21,5,2,2,8,18,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R11,67.78,1,9,2,5,2,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R12,57.0,2,30,14,2,14,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R13,30.83,1,6,1,1,4,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R17,50.0,3,9,3,0,6,9,0,0,0,6,3,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดนราธิวาส,R19,80.0,2,3,2,1,0,0,2,1,1,2,0,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R01,73.44,8,88,60,15,13,32,24,24,12,28,40,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R03,77.85,10,115,77,10,28,45,70,0,30,42,43,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R05,52.22,3,15,3,3,9,12,3,0,0,3,12,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R06,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R07,60.85,3,35,13,5,17,23,2,10,0,8,27,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R08,83.81,3,21,16,1,4,9,12,0,3,3,15,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R09,69.48,1,29,13,8,8,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R10,86.25,2,9,5,2,2,6,3,0,2,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R11,63.33,1,9,2,4,3,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R12,59.33,2,30,15,2,13,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R13,34.58,2,12,3,1,8,4,0,8,8,0,4,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R15,58.0,1,5,2,0,3,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R17,32.22,3,9,1,0,8,9,0,0,0,6,3,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดปัตตานี,R19,63.75,4,7,1,6,0,0,4,3,3,4,0,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R01,83.46,1,13,11,1,1,5,4,3,2,4,6,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R02,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R03,76.19,8,88,51,18,19,32,56,0,24,32,32,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R04,91.25,1,16,14,0,2,11,2,3,3,4,9,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R05,55.0,6,24,5,7,12,18,6,0,0,6,18,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R06,69.07,10,63,31,11,21,32,31,0,10,1,52,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R07,74.01,2,25,12,7,6,15,2,8,0,6,19,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R08,90.0,3,21,18,0,3,9,12,0,3,3,15,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R09,71.03,1,29,12,11,6,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R10,86.25,1,8,5,3,0,6,2,0,1,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R11,30.0,1,1,0,0,1,1,0,0,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R12,56.56,3,45,19,6,20,27,6,9,6,6,30,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R13,16.67,1,6,0,1,5,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R15,30.0,1,5,0,0,5,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R17,43.33,2,6,0,3,3,6,0,0,0,4,2,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R18,75.0,1,8,4,2,2,5,2,1,0,1,7,3
สถานีขนส่งผู้โดยสารจังหวัดพังงา,R19,80.0,2,3,2,1,0,0,2,1,1,2,0,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R01,64.46,4,38,25,3,10,12,10,12,5,13,16,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R03,73.86,5,64,43,1,20,29,35,0,15,24,25,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R05,53.33,2,12,2,4,6,10,2,0,0,2,10,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R06,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R07,90.0,2,20,16,2,2,10,2,8,0,6,14,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R08,86.67,3,21,17,0,4,9,12,0,3,3,15,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R09,66.53,2,53,25,9,19,40,9,4,4,16,33,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R10,31.88,2,9,2,4,3,6,3,0,2,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R11,66.67,1,9,3,3,3,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R12,52.0,2,30,10,6,14,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R13,30.83,1,6,1,1,4,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R17,50.0,1,3,1,0,2,3,0,0,0,2,1,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดพัทลุง,R19,80.0,1,2,1,1,0,0,1,1,1,1,0,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R01,78.08,1,13,10,1,2,5,4,3,2,4,6,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R02,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R03,66.73,5,55,24,15,16,20,35,0,15,20,20,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R05,50.0,5,27,5,5,17,22,5,0,0,5,22,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R06,77.0,2,10,6,2,2,6,4,0,2,0,8,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R07,86.57,2,25,18,4,3,15,2,8,0,6,19,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R08,89.76,6,42,36,0,6,18,24,0,6,6,30,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R09,77.24,1,29,16,8,5,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R11,67.5,2,16,4,8,4,16,0,0,0,0,16,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R12,43.67,2,30,8,4,18,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R13,30.83,1,6,1,1,4,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R15,100.0,1,5,5,0,0,5,0,0,0,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R17,63.45,4,24,10,7,7,21,3,0,0,11,13,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดภูเก็ต แห่งที่ 2,R19,55.0,1,1,0,1,0,0,0,1,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R01,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R03,69.35,14,154,89,11,54,56,98,0,42,56,56,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R05,46.67,1,6,1,1,4,5,1,0,0,1,5,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R06,88.33,1,6,5,0,1,3,3,0,1,0,5,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R07,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R08,76.07,2,14,9,1,4,6,8,0,2,2,10,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R09,79.31,1,29,17,7,5,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R10,73.75,1,8,4,2,2,6,2,0,1,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R11,65.0,2,2,1,0,1,2,0,0,0,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R12,48.0,2,30,11,2,17,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R13,19.17,1,6,0,1,5,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R15,44.0,2,10,2,0,8,10,0,0,0,0,10,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R17,36.67,2,6,0,2,4,6,0,0,0,4,2,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R18,75.0,1,8,4,2,2,5,2,1,0,1,7,3
สถานีขนส่งผู้โดยสารจังหวัดระนอง,R19,100.0,2,4,4,0,0,0,2,2,2,2,0,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R01,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R02,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R03,73.23,8,126,65,31,30,70,56,0,24,44,58,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R05,57.78,3,12,3,3,6,9,3,0,0,3,9,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R06,67.22,3,18,9,1,8,9,9,0,3,0,15,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R07,65.38,1,13,5,3,5,8,1,4,0,3,10,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R08,82.86,2,14,9,3,2,6,8,0,2,2,10,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R09,73.79,1,29,15,8,6,22,5,2,2,8,19,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R10,77.5,1,8,5,1,2,6,2,0,1,3,4,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R11,58.89,1,9,2,3,4,9,0,0,0,0,9,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R12,50.33,2,30,12,2,16,18,4,6,4,4,20,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R13,21.67,1,6,1,0,5,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R15,72.0,2,10,6,0,4,10,0,0,0,0,10,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R17,51.75,3,17,5,4,8,15,2,0,0,8,9,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,3
สถานีขนส่งผู้โดยสารจังหวัดสุราษฎร์ธานี,R19,80.0,1,2,1,1,0,0,1,1,1,1,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R01,70.52,3,27,18,5,4,10,5,9,4,7,13,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R02,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R03,72.0,4,42,24,7,11,18,24,0,12,10,20,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R04,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R05,38.89,3,18,1,3,14,15,3,0,0,3,15,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R06,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R07,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R08,75.0,2,14,9,0,5,6,8,0,2,2,10,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R09,78.93,1,28,18,4,6,21,5,2,2,8,18,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R11,100.0,1,2,2,0,0,2,0,0,0,0,2,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R12,43.08,2,26,6,0,20,18,4,4,2,4,20,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R13,26.67,1,6,1,0,5,2,0,4,4,0,2,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R15,44.0,2,10,2,0,8,10,0,0,0,0,10,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R17,63.33,1,3,1,1,1,3,0,0,0,2,1,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R18,70.0,1,8,4,1,3,5,2,1,0,1,7,3
สถานีขนส่งผู้โดยสารปฐมพร (บขส.ชุมพร),R19,,0,0,0,0,0,0,0,0,0,0,0,3
สถานีขนส่งผู้โดยสารเทศบาลนครยะลา,R01,68.69,7,75,48,11,16,27,20,21,10,24,34,3
สถานีขนส่งผู้โดยสารเทศบาลนครยะลา,R02,0.0,1,2,1,0,1,0,1,0,1,0,0,3
สถานีขนส่งผู้โดยสารเทศบาลนครยะลา,R03,73.94,6,66,43,1,22,24,42,0,18,24,24,3
สถานีขนส่งผู้โดยสารเทศบาลนครยะลา,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
